4
16

0, 0.107711, 0.307439, 0.494343, 0.585097
0.769573, 0.834796, 0.92903, 0.984919, 0.997688
0.997025, 0.999104, 0.969811, 0.900085, 0.848149
0.84755, 0.785774, 0.64388, 0.474959, 0.377705
0.377443, 0.275435, 0.0744718, -0.129721, -0.235647

-0.343205, -0.240017, -0.0383588, 0.165622, 0.270166
0.269731, 0.373252, 0.553508, 0.711395, 0.782701
0.780931, 0.845301, 0.936211, 0.988192, 0.999748
0.997037, 0.997701, 0.965004, 0.891371, 0.839
0.836279, 0.772876, 0.628973, 0.457544, 0.361118
0.359374, 0.255839, 0.0551499, -0.149268, -0.253262
-0.25341, -0.357932, -0.53952, -0.699645, -0.771857
-0.770419, -0.836392, -0.930204, -0.985501, -0.998579
-0.996186, -0.99866, -0.969192, -0.898764, -0.847688
-0.845312, -0.783392, -0.641737, -0.47223, -0.376233
-0.374751, -0.271968, -0.0716425, 0.132834, 0.237482
0.2377, 0.34229, 0.525539, 0.687664, 0.761303
0.760533, 0.827199, 0.924003, 0.982495, 0.997042
0.995969, 0.999475, 0.973071, 0.905871, 0.855503
0.854742, 0.793986, 0.654184, 0.486775, 0.390294
0.390021, 0.288366, 0.0879295, -0.116338, -0.222493

-0.356271, -0.253079, -0.0518381, 0.152347, 0.257482
0.255941, 0.360533, 0.542301, 0.701884, 0.775015
0.771915, 0.837705, 0.931546, 0.986034, 1.00005
0.996337, 0.998093, 0.968656, 0.897381, 0.847194
0.844209, 0.781107, 0.639562, 0.469449, 0.374111
0.372946, 0.268796, 0.0686755, -0.135968, -0.240371
-0.239332, -0.345153, -0.528169, -0.689977, -0.763925
-0.761159, -0.828632, -0.925317, -0.983122, -0.998583
-0.995223, -0.998859, -0.97261, -0.904574, -0.855615
-0.852956, -0.791476, -0.652166, -0.484037, -0.389109
-0.388024, -0.284864, -0.0851461, 0.119489, 0.224449
0.223894, 0.329493, 0.51405, 0.677824, 0.752919
0.751416, 0.819387, 0.918846, 0.979884, 0.996361
0.99487, 0.999634, 0.976175, 0.911485, 0.862747
0.861885, 0.802052, 0.664372, 0.498501, 0.402799
0.402559, 0.301252, 0.101369, -0.102932, -0.20931

-0.369564, -0.266187, -0.0652701, 0.139057, 0.245076
0.242036, 0.347598, 0.531075, 0.692239, 0.767584
0.763005, 0.829825, 0.926791, 0.983676, 1.00041
0.99594, 0.998254, 0.972173, 0.903202, 0.855197
0.852523, 0.789251, 0.650021, 0.481249, 0.38672
0.386834, 0.281843, 0.0821224, -0.12265, -0.227917
-0.225123, -0.332143, -0.516815, -0.680176, -0.756314
-0.75199, -0.820586, -0.920342, -0.980543, -0.998676
-0.994517, -0.998824, -0.975893, -0.910197, -0.863385
-0.860893, -0.799455, -0.662468, -0.495741, -0.40168
-0.4015, -0.297808, -0.0985856, 0.106125, 0.211707
0.210025, 0.316531, 0.502527, 0.667852, 0.744674
0.742326, 0.811358, 0.913567, 0.977082, 0.995631
0.993791, 0.999593, 0.979119, 0.916926, 0.869838
0.868988, 0.809983, 0.674437, 0.510137, 0.415191
0.415041, 0.314092, 0.114783, -0.0895038, -0.196109

-0.383104, -0.279383, -0.0786333, 0.125748, 0.233015
0.228187, 0.334423, 0.519847, 0.682451, 0.760392
